event_index,relation,operation,latency_micros,answer_delta_count,live_tuple_count,aggregate_group_count,used_memory_bytes,correctness_status
1,nation,INSERT,1755,0,1,0,17722016,
2,nation,INSERT,266,0,2,0,17722016,
3,nation,INSERT,88,0,3,0,17722016,
4,nation,INSERT,65,0,4,0,17722016,
5,nation,INSERT,1645,0,5,0,17722016,
6,nation,INSERT,144,0,6,0,17722016,
7,nation,INSERT,69,0,7,0,17722016,
8,nation,INSERT,69,0,8,0,17722016,
9,nation,INSERT,78,0,9,0,17722016,
10,nation,INSERT,87,0,10,0,17722016,
11,nation,INSERT,67,0,11,0,17722016,
12,nation,INSERT,80,0,12,0,17722016,
13,nation,INSERT,69,0,13,0,17722016,
14,nation,INSERT,5237,0,14,0,17722016,
15,nation,INSERT,1204,0,15,0,17722016,
16,nation,INSERT,81,0,16,0,17722016,
17,nation,INSERT,311,0,17,0,17722016,
18,nation,INSERT,133,0,18,0,17722016,
19,nation,INSERT,63,0,19,0,17722016,
20,nation,INSERT,57,0,20,0,17722016,
21,nation,INSERT,53,0,21,0,17722016,
22,nation,INSERT,2127,0,22,0,17722016,
23,nation,INSERT,193,0,23,0,17722016,
24,nation,INSERT,63,0,24,0,17722016,
25,nation,INSERT,2595,0,25,0,17722016,
26,supplier,INSERT,5292,0,26,0,17722016,
27,supplier,INSERT,982,0,27,0,17722016,
28,supplier,INSERT,634,0,28,0,17722016,
29,supplier,INSERT,616,0,29,0,17722016,
30,supplier,INSERT,671,0,30,0,17722016,
31,supplier,INSERT,133,0,31,0,17722016,
32,supplier,INSERT,207,0,32,0,17722016,
33,supplier,INSERT,58,0,33,0,17722016,
34,supplier,INSERT,170,0,34,0,17722016,
35,supplier,INSERT,58,0,35,0,17722016,
36,supplier,INSERT,459,0,36,0,18403584,
37,supplier,INSERT,391,0,37,0,18403584,
38,supplier,INSERT,639,0,38,0,18403584,
39,supplier,INSERT,334,0,39,0,18403584,
40,supplier,INSERT,554,0,40,0,18403584,
41,supplier,INSERT,342,0,41,0,18403584,
42,supplier,INSERT,56,0,42,0,18403584,
43,supplier,INSERT,82,0,43,0,18403584,
44,supplier,INSERT,51,0,44,0,18403584,
45,supplier,INSERT,61,0,45,0,18403584,
46,supplier,INSERT,201,0,46,0,18403584,
47,supplier,INSERT,198,0,47,0,18403584,
48,supplier,INSERT,1196,0,48,0,18403584,
49,supplier,INSERT,70,0,49,0,18403584,
50,supplier,INSERT,56,0,50,0,18403584,
51,supplier,INSERT,77,0,51,0,18403584,
52,supplier,INSERT,57,0,52,0,18403584,
53,supplier,INSERT,62,0,53,0,18403584,
54,supplier,INSERT,47,0,54,0,18403584,
55,supplier,INSERT,47,0,55,0,18403584,
56,supplier,INSERT,45,0,56,0,18403584,
57,supplier,INSERT,47,0,57,0,18403584,
58,supplier,INSERT,63,0,58,0,18403584,
59,supplier,INSERT,207,0,59,0,18403584,
60,supplier,INSERT,185,0,60,0,18403584,
61,supplier,INSERT,448,0,61,0,18403584,
62,supplier,INSERT,331,0,62,0,18403584,
63,supplier,INSERT,868,0,63,0,18403584,
64,supplier,INSERT,13492,0,64,0,18403584,
65,supplier,INSERT,1982,0,65,0,18403584,
66,supplier,INSERT,55,0,66,0,18403584,
67,supplier,INSERT,45,0,67,0,18403584,
68,supplier,INSERT,48,0,68,0,18403584,
69,supplier,INSERT,44,0,69,0,18403584,
70,supplier,INSERT,47,0,70,0,18403584,
71,supplier,INSERT,40,0,71,0,18403584,
72,supplier,INSERT,43,0,72,0,18403584,
73,supplier,INSERT,42,0,73,0,18403584,
74,supplier,INSERT,44,0,74,0,18403584,
75,supplier,INSERT,41,0,75,0,18403584,
76,supplier,INSERT,57,0,76,0,18403584,
77,supplier,INSERT,57,0,77,0,18403584,
78,supplier,INSERT,185,0,78,0,18403584,
79,supplier,INSERT,809,0,79,0,18403584,
80,supplier,INSERT,99,0,80,0,18403584,
81,supplier,INSERT,49,0,81,0,18403584,
82,supplier,INSERT,48,0,82,0,18403584,
83,supplier,INSERT,53,0,83,0,18403584,
84,supplier,INSERT,49,0,84,0,18403584,
85,supplier,INSERT,44,0,85,0,18403584,
86,supplier,INSERT,54,0,86,0,18403584,
87,supplier,INSERT,51,0,87,0,18403584,
88,supplier,INSERT,46,0,88,0,18403584,
89,supplier,INSERT,48,0,89,0,18403584,
90,supplier,INSERT,48,0,90,0,18403584,
91,supplier,INSERT,48,0,91,0,18403584,
92,supplier,INSERT,49,0,92,0,18403584,
93,supplier,INSERT,48,0,93,0,18403584,
94,supplier,INSERT,92,0,94,0,18403584,
95,supplier,INSERT,453,0,95,0,18403584,
96,supplier,INSERT,12687,0,96,0,18403584,
97,supplier,INSERT,761,0,97,0,18403584,
98,supplier,INSERT,61,0,98,0,18403584,
99,supplier,INSERT,52,0,99,0,18403584,
100,supplier,INSERT,49,0,100,0,18403584,
101,supplier,INSERT,70,0,101,0,19085192,
102,supplier,INSERT,6057,0,102,0,19085192,
103,supplier,INSERT,6206,0,103,0,19085192,
104,supplier,INSERT,461,0,104,0,19085192,
105,supplier,INSERT,218,0,105,0,19085192,
106,supplier,INSERT,116,0,106,0,19085192,
107,supplier,INSERT,300,0,107,0,19085192,
108,supplier,INSERT,369,0,108,0,19085192,
109,supplier,INSERT,999,0,109,0,19085192,
110,supplier,INSERT,2283,0,110,0,19085192,
111,supplier,INSERT,251,0,111,0,19085192,
112,supplier,INSERT,41,0,112,0,19085192,
113,supplier,INSERT,49,0,113,0,19085192,
114,supplier,INSERT,2028,0,114,0,19085192,
115,supplier,INSERT,332,0,115,0,19085192,
116,supplier,INSERT,44,0,116,0,19085192,
117,supplier,INSERT,45,0,117,0,19085192,
118,supplier,INSERT,1431,0,118,0,19085192,
119,supplier,INSERT,101,0,119,0,19085192,
120,supplier,INSERT,45,0,120,0,19085192,
121,supplier,INSERT,42,0,121,0,19085192,
122,supplier,INSERT,850,0,122,0,19085192,
123,supplier,INSERT,63,0,123,0,19085192,
124,supplier,INSERT,59,0,124,0,19085192,
125,supplier,INSERT,56,0,125,0,19085192,
126,customer,INSERT,455,0,126,0,19085192,
127,customer,INSERT,956,0,127,0,19085192,
128,customer,INSERT,2250,0,128,0,19085192,
129,customer,INSERT,2497,0,129,0,19085192,
130,customer,INSERT,2084,0,130,0,19085192,
131,customer,INSERT,119,0,131,0,19085192,
132,customer,INSERT,2114,0,132,0,19085192,
133,customer,INSERT,2804,0,133,0,19085192,
134,customer,INSERT,97,0,134,0,19085192,
135,customer,INSERT,85,0,135,0,19085192,
136,customer,INSERT,189,0,136,0,19085192,
137,customer,INSERT,118,0,137,0,19085192,
138,customer,INSERT,87,0,138,0,19085192,
139,customer,INSERT,83,0,139,0,19085192,
140,customer,INSERT,100,0,140,0,19085192,
141,customer,INSERT,123,0,141,0,19085192,
142,customer,INSERT,109,0,142,0,19085192,
143,customer,INSERT,153,0,143,0,19085192,
144,customer,INSERT,480,0,144,0,19766792,
145,customer,INSERT,12042,0,145,0,19766792,
146,customer,INSERT,2147,0,146,0,19766792,
147,customer,INSERT,304,0,147,0,19766792,
148,customer,INSERT,105,0,148,0,19766792,
149,customer,INSERT,944,0,149,0,19766792,
150,customer,INSERT,567,0,150,0,19766792,
151,customer,INSERT,89,0,151,0,19766792,
152,customer,INSERT,93,0,152,0,19766792,
153,customer,INSERT,103,0,153,0,19766792,
154,customer,INSERT,6976,0,154,0,19766792,
155,customer,INSERT,1099,0,155,0,19766792,
156,customer,INSERT,84,0,156,0,19766792,
157,customer,INSERT,73,0,157,0,19766792,
158,customer,INSERT,76,0,158,0,19766792,
159,customer,INSERT,69,0,159,0,19766792,
160,customer,INSERT,73,0,160,0,19766792,
161,customer,INSERT,84,0,161,0,19766792,
162,customer,INSERT,73,0,162,0,19766792,
163,customer,INSERT,76,0,163,0,19766792,
164,customer,INSERT,72,0,164,0,19766792,
165,customer,INSERT,73,0,165,0,19766792,
166,customer,INSERT,75,0,166,0,19766792,
167,customer,INSERT,77,0,167,0,19766792,
168,customer,INSERT,78,0,168,0,19766792,
169,customer,INSERT,1209,0,169,0,19766792,
170,customer,INSERT,7052,0,170,0,19766792,
171,customer,INSERT,336,0,171,0,20448392,
172,customer,INSERT,93,0,172,0,20448392,
173,customer,INSERT,88,0,173,0,20448392,
174,customer,INSERT,601,0,174,0,20448392,
175,customer,INSERT,77,0,175,0,20448392,
176,customer,INSERT,75,0,176,0,20448392,
177,customer,INSERT,87,0,177,0,20448392,
178,customer,INSERT,78,0,178,0,20448392,
179,customer,INSERT,82,0,179,0,20448392,
180,customer,INSERT,80,0,180,0,20448392,
181,customer,INSERT,82,0,181,0,20448392,
182,customer,INSERT,80,0,182,0,20448392,
183,customer,INSERT,82,0,183,0,20448392,
184,customer,INSERT,85,0,184,0,20448392,
185,customer,INSERT,84,0,185,0,20448392,
186,customer,INSERT,85,0,186,0,20448392,
187,customer,INSERT,96,0,187,0,20448392,
188,customer,INSERT,105,0,188,0,20448392,
189,customer,INSERT,89,0,189,0,20448392,
190,customer,INSERT,89,0,190,0,20448392,
191,customer,INSERT,162,0,191,0,21130000,
192,customer,INSERT,1446,0,192,0,21130000,
193,customer,INSERT,1197,0,193,0,21130000,
194,customer,INSERT,300,0,194,0,21130000,
195,customer,INSERT,96,0,195,0,21130000,
196,customer,INSERT,92,0,196,0,21130000,
197,customer,INSERT,93,0,197,0,21130000,
198,customer,INSERT,107,0,198,0,21130000,
199,customer,INSERT,100,0,199,0,21130000,
200,customer,INSERT,108,0,200,0,21130000,
201,customer,INSERT,2139,0,201,0,21130000,
202,customer,INSERT,205,0,202,0,21130000,
203,customer,INSERT,101,0,203,0,21130000,
204,customer,INSERT,395,0,204,0,21130000,
205,customer,INSERT,168,0,205,0,21130000,
206,customer,INSERT,112,0,206,0,21130000,
207,customer,INSERT,103,0,207,0,21811608,
208,customer,INSERT,101,0,208,0,21811608,
209,customer,INSERT,113,0,209,0,21811608,
210,customer,INSERT,101,0,210,0,21811608,
211,customer,INSERT,101,0,211,0,21811608,
212,customer,INSERT,103,0,212,0,21811608,
213,customer,INSERT,2959,0,213,0,21811608,
214,customer,INSERT,5844,0,214,0,21811608,
215,customer,INSERT,2182,0,215,0,21811608,
216,customer,INSERT,129,0,216,0,21811608,
217,customer,INSERT,115,0,217,0,21811608,
218,customer,INSERT,113,0,218,0,21811608,
219,customer,INSERT,106,0,219,0,21811608,
220,customer,INSERT,109,0,220,0,21811608,
221,customer,INSERT,108,0,221,0,22493216,
222,customer,INSERT,111,0,222,0,22493216,
223,customer,INSERT,118,0,223,0,22493216,
224,customer,INSERT,109,0,224,0,22493216,
225,customer,INSERT,113,0,225,0,22493216,
226,customer,INSERT,119,0,226,0,22493216,
227,customer,INSERT,112,0,227,0,22493216,
228,customer,INSERT,5486,0,228,0,22493216,
229,customer,INSERT,922,0,229,0,22493216,
230,customer,INSERT,179,0,230,0,22493216,
231,customer,INSERT,107,0,231,0,22493216,
232,customer,INSERT,2103,0,232,0,22493216,
233,customer,INSERT,132,0,233,0,22493216,
234,customer,INSERT,105,0,234,0,23174824,
235,customer,INSERT,104,0,235,0,23174824,
236,customer,INSERT,104,0,236,0,23174824,
237,customer,INSERT,132,0,237,0,23174824,
238,customer,INSERT,109,0,238,0,23174824,
239,customer,INSERT,105,0,239,0,23174824,
240,customer,INSERT,116,0,240,0,23174824,
241,customer,INSERT,107,0,241,0,23174824,
242,customer,INSERT,109,0,242,0,23174824,
243,customer,INSERT,109,0,243,0,23174824,
244,customer,INSERT,110,0,244,0,23174824,
245,customer,INSERT,110,0,245,0,23174824,
246,customer,INSERT,108,0,246,0,23174824,
247,customer,INSERT,113,0,247,0,23856432,
248,customer,INSERT,112,0,248,0,23856432,
249,customer,INSERT,112,0,249,0,23856432,
250,customer,INSERT,114,0,250,0,23856432,
251,customer,INSERT,947,0,251,0,23856432,
252,customer,INSERT,124,0,252,0,23856432,
253,customer,INSERT,119,0,253,0,23856432,
254,customer,INSERT,120,0,254,0,23856432,
255,customer,INSERT,122,0,255,0,23856432,
256,customer,INSERT,613,0,256,0,23856432,
257,customer,INSERT,263,0,257,0,23856432,
258,customer,INSERT,149,0,258,0,23856432,
259,customer,INSERT,125,0,259,0,24538000,
260,customer,INSERT,139,0,260,0,24538000,
261,customer,INSERT,124,0,261,0,24538000,
262,customer,INSERT,124,0,262,0,24538000,
263,customer,INSERT,3082,0,263,0,24538000,
264,customer,INSERT,910,0,264,0,24538000,
265,customer,INSERT,133,0,265,0,24538000,
266,customer,INSERT,127,0,266,0,24538000,
267,customer,INSERT,129,0,267,0,24538000,
268,customer,INSERT,126,0,268,0,24538000,
269,customer,INSERT,637,0,269,0,24538000,
270,customer,INSERT,401,0,270,0,25219608,
271,customer,INSERT,160,0,271,0,25219608,
272,customer,INSERT,134,0,272,0,25219608,
273,customer,INSERT,132,0,273,0,25219608,
274,customer,INSERT,131,0,274,0,25219608,
275,customer,INSERT,132,0,275,0,25219608,
276,customer,INSERT,142,0,276,0,25219608,
277,customer,INSERT,194,0,277,0,25219608,
278,customer,INSERT,390,0,278,0,25219608,
279,customer,INSERT,196,0,279,0,25219608,
280,customer,INSERT,140,0,280,0,25901208,
281,customer,INSERT,135,0,281,0,25901208,
282,customer,INSERT,136,0,282,0,25901208,
283,customer,INSERT,137,0,283,0,25901208,
284,customer,INSERT,136,0,284,0,25901208,
285,customer,INSERT,136,0,285,0,25901208,
286,customer,INSERT,136,0,286,0,25901208,
287,customer,INSERT,139,0,287,0,25901208,
288,customer,INSERT,139,0,288,0,25901208,
289,customer,INSERT,140,0,289,0,25901208,
290,customer,INSERT,195,0,290,0,26582832,
291,customer,INSERT,142,0,291,0,26582832,
292,customer,INSERT,143,0,292,0,26582832,
293,customer,INSERT,160,0,293,0,26582832,
294,customer,INSERT,144,0,294,0,26582832,
295,customer,INSERT,144,0,295,0,26582832,
296,customer,INSERT,143,0,296,0,26582832,
297,customer,INSERT,146,0,297,0,26582832,
298,customer,INSERT,144,0,298,0,26582832,
299,customer,INSERT,276,0,299,0,27264400,
300,customer,INSERT,150,0,300,0,27264400,
301,customer,INSERT,148,0,301,0,27264400,
302,customer,INSERT,149,0,302,0,27264400,
303,customer,INSERT,147,0,303,0,27264400,
304,customer,INSERT,148,0,304,0,27264400,
305,customer,INSERT,148,0,305,0,27264400,
306,customer,INSERT,149,0,306,0,27264400,
307,customer,INSERT,150,0,307,0,27264400,
308,customer,INSERT,153,0,308,0,27946008,
309,customer,INSERT,150,0,309,0,27946008,
310,customer,INSERT,154,0,310,0,27946008,
311,customer,INSERT,153,0,311,0,27946008,
312,customer,INSERT,154,0,312,0,27946008,
313,customer,INSERT,155,0,313,0,27946008,
314,customer,INSERT,155,0,314,0,27946008,
315,customer,INSERT,164,0,315,0,27946008,
316,customer,INSERT,156,0,316,0,27946008,
317,customer,INSERT,157,0,317,0,28627616,
318,customer,INSERT,160,0,318,0,28627616,
319,customer,INSERT,161,0,319,0,28627616,
320,customer,INSERT,158,0,320,0,28627616,
321,customer,INSERT,162,0,321,0,28627616,
322,customer,INSERT,160,0,322,0,28627616,
323,customer,INSERT,178,0,323,0,28627616,
324,customer,INSERT,161,0,324,0,28627616,
325,customer,INSERT,165,0,325,0,29309240,
326,customer,INSERT,161,0,326,0,29309240,
327,customer,INSERT,168,0,327,0,29309240,
328,customer,INSERT,164,0,328,0,29309240,
329,customer,INSERT,163,0,329,0,29309240,
330,customer,INSERT,177,0,330,0,29309240,
331,customer,INSERT,174,0,331,0,29309240,
332,customer,INSERT,170,0,332,0,29309240,
333,customer,INSERT,311,0,333,0,29990864,
334,customer,INSERT,334,0,334,0,29990864,
335,customer,INSERT,176,0,335,0,29990864,
336,customer,INSERT,492,0,336,0,29990864,
337,customer,INSERT,1382,0,337,0,29990864,
338,customer,INSERT,277,0,338,0,29990864,
339,customer,INSERT,175,0,339,0,29990864,
340,customer,INSERT,176,0,340,0,30673024,
341,customer,INSERT,174,0,341,0,30673024,
342,customer,INSERT,175,0,342,0,30673024,
343,customer,INSERT,175,0,343,0,30673024,
344,customer,INSERT,177,0,344,0,30673024,
345,customer,INSERT,176,0,345,0,30673024,
346,customer,INSERT,178,0,346,0,30673024,
347,customer,INSERT,183,0,347,0,30673024,
348,customer,INSERT,318,0,348,0,31354616,
349,customer,INSERT,181,0,349,0,31354616,
350,customer,INSERT,178,0,350,0,31354616,
351,customer,INSERT,186,0,351,0,31354616,
352,customer,INSERT,179,0,352,0,31354616,
353,customer,INSERT,179,0,353,0,31354616,
354,customer,INSERT,193,0,354,0,31354616,
355,customer,INSERT,183,0,355,0,32036240,
356,customer,INSERT,182,0,356,0,32036240,
357,customer,INSERT,186,0,357,0,32036240,
358,customer,INSERT,185,0,358,0,32036240,
359,customer,INSERT,185,0,359,0,32036240,
360,customer,INSERT,185,0,360,0,32036240,
361,customer,INSERT,187,0,361,0,32036240,
362,customer,INSERT,187,0,362,0,32717840,
363,customer,INSERT,201,0,363,0,32717840,
364,customer,INSERT,189,0,364,0,32717840,
365,customer,INSERT,188,0,365,0,32717840,
366,customer,INSERT,190,0,366,0,32717840,
367,customer,INSERT,189,0,367,0,32717840,
368,customer,INSERT,190,0,368,0,32717840,
369,customer,INSERT,197,0,369,0,33399464,
370,customer,INSERT,192,0,370,0,33399464,
371,customer,INSERT,192,0,371,0,33399464,
372,customer,INSERT,192,0,372,0,33399464,
373,customer,INSERT,196,0,373,0,33399464,
374,customer,INSERT,195,0,374,0,33399464,
375,customer,INSERT,194,0,375,0,33399464,
376,customer,INSERT,196,0,376,0,34078720,
377,customer,INSERT,200,0,377,0,34078720,
378,customer,INSERT,197,0,378,0,34078720,
379,customer,INSERT,200,0,379,0,34078720,
380,customer,INSERT,197,0,380,0,34078720,
381,customer,INSERT,206,0,381,0,34078720,
382,customer,INSERT,21020,0,382,0,8170872,
383,customer,INSERT,4910,0,383,0,8170872,
384,customer,INSERT,448,0,384,0,8170872,
385,customer,INSERT,304,0,385,0,8170872,
386,customer,INSERT,588,0,386,0,8170872,
387,customer,INSERT,254,0,387,0,8170872,
388,customer,INSERT,4041,0,388,0,8170872,
389,customer,INSERT,897,0,389,0,8845648,
390,customer,INSERT,404,0,390,0,8845648,
391,customer,INSERT,320,0,391,0,8845648,
392,customer,INSERT,290,0,392,0,8845648,
393,customer,INSERT,271,0,393,0,8845648,
394,customer,INSERT,386,0,394,0,8845648,
395,customer,INSERT,6316,0,395,0,9520424,
396,customer,INSERT,1356,0,396,0,9520424,
397,customer,INSERT,170,0,397,0,9520424,
398,customer,INSERT,212,0,398,0,9520424,
399,customer,INSERT,220,0,399,0,9520424,
400,customer,INSERT,2407,0,400,0,9520424,
401,customer,INSERT,311,0,401,0,10195184,
402,customer,INSERT,150,0,402,0,10195184,
403,customer,INSERT,144,0,403,0,10195184,
404,customer,INSERT,146,0,404,0,10195184,
405,customer,INSERT,143,0,405,0,10195184,
406,customer,INSERT,143,0,406,0,10195184,
407,customer,INSERT,144,0,407,0,10195184,
408,customer,INSERT,143,0,408,0,10869944,
409,customer,INSERT,145,0,409,0,10869944,
410,customer,INSERT,147,0,410,0,10869944,
411,customer,INSERT,160,0,411,0,10869944,
412,customer,INSERT,151,0,412,0,10869944,
413,customer,INSERT,150,0,413,0,10869944,
414,customer,INSERT,153,0,414,0,11544696,
415,customer,INSERT,153,0,415,0,11544696,
416,customer,INSERT,149,0,416,0,11544696,
417,customer,INSERT,154,0,417,0,11544696,
418,customer,INSERT,158,0,418,0,11544696,
419,customer,INSERT,157,0,419,0,11544696,
420,customer,INSERT,190,0,420,0,12219472,
421,customer,INSERT,161,0,421,0,12219472,
422,customer,INSERT,153,0,422,0,12219472,
423,customer,INSERT,151,0,423,0,12219472,
424,customer,INSERT,167,0,424,0,12219472,
425,customer,INSERT,151,0,425,0,12219472,
426,customer,INSERT,159,0,426,0,12894248,
427,customer,INSERT,162,0,427,0,12894248,
428,customer,INSERT,157,0,428,0,12894248,
429,customer,INSERT,163,0,429,0,12894248,
430,customer,INSERT,158,0,430,0,12894248,
431,customer,INSERT,162,0,431,0,12894248,
432,customer,INSERT,169,0,432,0,13569008,
433,customer,INSERT,155,0,433,0,13569008,
434,customer,INSERT,158,0,434,0,13569008,
435,customer,INSERT,188,0,435,0,13569008,
436,customer,INSERT,167,0,436,0,13569008,
437,customer,INSERT,163,0,437,0,13569008,
438,customer,INSERT,168,0,438,0,14243768,
439,customer,INSERT,158,0,439,0,14243768,
440,customer,INSERT,159,0,440,0,14243768,
441,customer,INSERT,229,0,441,0,14243768,
442,customer,INSERT,184,0,442,0,14243768,
443,customer,INSERT,172,0,443,0,14243768,
444,customer,INSERT,314,0,444,0,14918544,
445,customer,INSERT,184,0,445,0,14918544,
446,customer,INSERT,169,0,446,0,14918544,
447,customer,INSERT,172,0,447,0,14918544,
448,customer,INSERT,171,0,448,0,14918544,
449,customer,INSERT,167,0,449,0,14918544,
450,customer,INSERT,175,0,450,0,15593296,
451,customer,INSERT,170,0,451,0,15593296,
452,customer,INSERT,165,0,452,0,15593296,
453,customer,INSERT,166,0,453,0,15593296,
454,customer,INSERT,169,0,454,0,15593296,
455,customer,INSERT,191,0,455,0,16268072,
456,customer,INSERT,170,0,456,0,16268072,
457,customer,INSERT,172,0,457,0,16268072,
458,customer,INSERT,168,0,458,0,16268072,
459,customer,INSERT,171,0,459,0,16268072,
460,customer,INSERT,169,0,460,0,16268072,
461,customer,INSERT,174,0,461,0,16942832,
462,customer,INSERT,205,0,462,0,16942832,
463,customer,INSERT,178,0,463,0,16942832,
464,customer,INSERT,171,0,464,0,16942832,
465,customer,INSERT,172,0,465,0,16942832,
466,customer,INSERT,172,0,466,0,17617592,
467,customer,INSERT,171,0,467,0,17617592,
468,customer,INSERT,176,0,468,0,17617592,
469,customer,INSERT,183,0,469,0,17617592,
470,customer,INSERT,188,0,470,0,17617592,
471,customer,INSERT,176,0,471,0,18292368,
472,customer,INSERT,175,0,472,0,18292368,
473,customer,INSERT,181,0,473,0,18292368,
474,customer,INSERT,179,0,474,0,18292368,
475,customer,INSERT,179,0,475,0,18292368,
476,customer,INSERT,181,0,476,0,18292368,
477,customer,INSERT,179,0,477,0,18968512,
478,customer,INSERT,178,0,478,0,18968512,
479,customer,INSERT,180,0,479,0,18968512,
480,customer,INSERT,178,0,480,0,18968512,
481,customer,INSERT,181,0,481,0,18968512,
482,customer,INSERT,181,0,482,0,19643288,
483,customer,INSERT,182,0,483,0,19643288,
484,customer,INSERT,184,0,484,0,19643288,
485,customer,INSERT,186,0,485,0,19643288,
486,customer,INSERT,182,0,486,0,19643288,
487,customer,INSERT,218,0,487,0,20318032,
488,customer,INSERT,190,0,488,0,20318032,
489,customer,INSERT,182,0,489,0,20318032,
490,customer,INSERT,183,0,490,0,20318032,
491,customer,INSERT,184,0,491,0,20318032,
492,customer,INSERT,190,0,492,0,20992784,
493,customer,INSERT,184,0,493,0,20992784,
494,customer,INSERT,186,0,494,0,20992784,
495,customer,INSERT,189,0,495,0,20992784,
496,customer,INSERT,189,0,496,0,20992784,
497,customer,INSERT,206,0,497,0,21667560,
498,customer,INSERT,195,0,498,0,21667560,
499,customer,INSERT,194,0,499,0,21667560,
500,customer,INSERT,187,0,500,0,21667560,ok
501,customer,INSERT,190,0,501,0,21667560,
502,customer,INSERT,191,0,502,0,22342336,
503,customer,INSERT,190,0,503,0,22342336,
504,customer,INSERT,187,0,504,0,22342336,
505,customer,INSERT,196,0,505,0,22342336,
506,customer,INSERT,191,0,506,0,22342336,
507,customer,INSERT,192,0,507,0,23017088,
508,customer,INSERT,193,0,508,0,23017088,
509,customer,INSERT,196,0,509,0,23017088,
510,customer,INSERT,202,0,510,0,23017088,
511,customer,INSERT,193,0,511,0,23017088,
512,customer,INSERT,219,0,512,0,24032672,
513,customer,INSERT,219,0,513,0,24032672,
514,customer,INSERT,197,0,514,0,24032672,
515,customer,INSERT,195,0,515,0,24032672,
516,customer,INSERT,199,0,516,0,24707448,
517,customer,INSERT,199,0,517,0,24707448,
518,customer,INSERT,197,0,518,0,24707448,
519,customer,INSERT,197,0,519,0,24707448,
520,customer,INSERT,196,0,520,0,24707448,
521,customer,INSERT,1048,0,521,0,25382224,
522,customer,INSERT,1093,0,522,0,25382224,
523,customer,INSERT,3249,0,523,0,25382224,
524,customer,INSERT,5814,0,524,0,25382224,
525,customer,INSERT,2718,0,525,0,25382224,
526,customer,INSERT,1058,0,526,0,26056968,
527,customer,INSERT,256,0,527,0,26056968,
528,customer,INSERT,206,0,528,0,26056968,
529,customer,INSERT,649,0,529,0,26056968,
530,customer,INSERT,681,0,530,0,26731688,
531,customer,INSERT,208,0,531,0,26731688,
532,customer,INSERT,204,0,532,0,26731688,
533,customer,INSERT,203,0,533,0,26731688,
534,customer,INSERT,204,0,534,0,26731688,
535,customer,INSERT,205,0,535,0,27406440,
536,customer,INSERT,209,0,536,0,27406440,
537,customer,INSERT,217,0,537,0,27406440,
538,customer,INSERT,205,0,538,0,27406440,
539,customer,INSERT,205,0,539,0,27406440,
540,customer,INSERT,205,0,540,0,28081200,
541,customer,INSERT,207,0,541,0,28081200,
542,customer,INSERT,275,0,542,0,28081200,
543,customer,INSERT,1399,0,543,0,28081200,
544,customer,INSERT,1630,0,544,0,28755960,
545,customer,INSERT,528,0,545,0,28755960,
546,customer,INSERT,214,0,546,0,28755960,
547,customer,INSERT,209,0,547,0,28755960,
548,customer,INSERT,212,0,548,0,28755960,
549,customer,INSERT,213,0,549,0,29430784,
550,customer,INSERT,215,0,550,0,29430784,
551,customer,INSERT,213,0,551,0,29430784,
552,customer,INSERT,218,0,552,0,29430784,
553,customer,INSERT,213,0,553,0,30105544,
554,customer,INSERT,334,0,554,0,30105544,
555,customer,INSERT,263,0,555,0,30105544,
556,customer,INSERT,216,0,556,0,30105544,
557,customer,INSERT,216,0,557,0,30780296,
558,customer,INSERT,218,0,558,0,30780296,
559,customer,INSERT,267,0,559,0,30780296,
560,customer,INSERT,217,0,560,0,30780296,
561,customer,INSERT,216,0,561,0,30780296,
562,customer,INSERT,217,0,562,0,31455056,
563,customer,INSERT,219,0,563,0,31455056,
564,customer,INSERT,237,0,564,0,31455056,
565,customer,INSERT,222,0,565,0,31455056,
566,customer,INSERT,247,0,566,0,32129832,
567,customer,INSERT,220,0,567,0,32129832,
568,customer,INSERT,222,0,568,0,32129832,
569,customer,INSERT,219,0,569,0,32129832,
570,customer,INSERT,219,0,570,0,32804608,
571,customer,INSERT,221,0,571,0,32804608,
572,customer,INSERT,220,0,572,0,32804608,
573,customer,INSERT,287,0,573,0,32804608,
574,customer,INSERT,225,0,574,0,33479384,
575,customer,INSERT,226,0,575,0,33479384,
576,customer,INSERT,227,0,576,0,33479384,
577,customer,INSERT,223,0,577,0,33479384,
578,customer,INSERT,225,0,578,0,34154160,
579,customer,INSERT,227,0,579,0,34154160,
580,customer,INSERT,227,0,580,0,34154160,
581,customer,INSERT,225,0,581,0,34154160,
582,customer,INSERT,227,0,582,0,34154160,
583,customer,INSERT,229,0,583,0,34828920,
584,customer,INSERT,230,0,584,0,34828920,
585,customer,INSERT,227,0,585,0,34828920,
586,customer,INSERT,228,0,586,0,34828920,
587,customer,INSERT,268,0,587,0,35503680,
588,customer,INSERT,230,0,588,0,35503680,
589,customer,INSERT,230,0,589,0,35503680,
590,customer,INSERT,229,0,590,0,35503680,
591,customer,INSERT,271,0,591,0,36178440,
592,customer,INSERT,233,0,592,0,36178440,
593,customer,INSERT,233,0,593,0,36178440,
594,customer,INSERT,239,0,594,0,36178440,
595,customer,INSERT,232,0,595,0,36853216,
596,customer,INSERT,238,0,596,0,36853216,
597,customer,INSERT,231,0,597,0,36853216,
598,customer,INSERT,236,0,598,0,36853216,
599,customer,INSERT,237,0,599,0,37527976,
